id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
bbaf40e7-b69d-45d0-8a3b-80e5b6805b0b,"Some state lawmakers say they remain hopeful Bush will sign it, though they acknowledge pressure on the governor to do otherwise.","Some state legislators behind the bill say they remain hopeful Bush will sign the legislation, though they acknowledge pressure is building on the governor to do otherwise.","[6, 6, 25, 25, 29]","[25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 25, 25, 0, 0, 0, 0, 0, 0, 0]","['Some', 'state', 'lawmakers', 'say', 'they', 'remain', 'hopeful', 'Bush', 'will', 'sign', 'it', ',', 'though', 'they', 'acknowledge', 'pressure', 'on', 'the', 'governor', 'to', 'do', 'otherwise', '.']","['Some', 'state', 'legislators', 'behind', 'the', 'bill', 'say', 'they', 'remain', 'hopeful', 'Bush', 'will', 'sign', 'the', 'legislation', ',', 'though', 'they', 'acknowledge', 'pressure', 'is', 'building', 'on', 'the', 'governor', 'to', 'do', 'otherwise', '.\n']"
3e29d951-15ee-40ab-bb53-4005633a3fed,"It consisted of eight blacks, two Guyanese and two whites.","The new jury consisted of eight blacks, two whites and two jurors of Guyanese descent.","[6, 6, 26, 29]","[6, 29, 29, 29, 29, 29, 26, 26, 26, 29, 29, 29]","[6, 6, 6, 29, 29, 29, 29, 29, 29, 29, 26, 26, 26, 26, 26, 26, 29]","['It', 'consisted', 'of', 'eight', 'blacks', ',', 'two', 'Guyanese', 'and', 'two', 'whites', '.']","['The', 'new', 'jury', 'consisted', 'of', 'eight', 'blacks', ',', 'two', 'whites', 'and', 'two', 'jurors', 'of', 'Guyanese', 'descent', '.\n']"
48c89e69-2807-4007-a4a5-03ddd1e11465,"Muhammad and Malvo, 18, are not related, but have referred to each other as father and son.","He's not related to Malvo, but the two have referred to each other as father and son.","[6, 14, 25, 25, 29]","[14, 14, 14, 25, 25, 25, 14, 14, 14, 0, 25, 25, 25, 25, 25, 25, 0, 25, 25, 25, 0]","[14, 14, 14, 14, 14, 14, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0]","['Muhammad', 'and', 'Malvo', ',', '18', ',', 'are', 'not', 'related', ',', 'but', 'have', 'referred', 'to', 'each', 'other', 'as', 'father', 'and', 'son', '.']","['He', ""'s"", 'not', 'related', 'to', 'Malvo', ',', 'but', 'the', 'two', 'have', 'referred', 'to', 'each', 'other', 'as', 'father', 'and', 'son', '.\n']"
2e9890dd-c740-4e69-94a1-81c1aab328bd,"They did so after her feeding tube was removed this afternoon, accompanied by the Rev. Thaddeus Malanowski, a Catholic priest who visits Mrs. Schiavo weekly.","They did visit after her feeding tube had been removed, accompanied by the Rev. Thaddeus Malanowski, a Roman Catholic priest who visits Mrs. Schiavo weekly.","[6, 6, 1, 25, 29]","[0, 0, 6, 0, 0, 0, 0, 1, 1, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 6, 25, 25, 25, 25, 1, 1, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 6, 25, 25, 25, 25, 25, 25, 25]","['They', 'did', 'so', 'after', 'her', 'feeding', 'tube', 'was', 'removed', 'this', 'afternoon', ',', 'accompanied', 'by', 'the', 'Rev', '.', 'Thaddeus', 'Malanowski', ',', 'a', 'Catholic', 'priest', 'who', 'visits', 'Mrs.', 'Schiavo', 'weekly', '.']","['They', 'did', 'visit', 'after', 'her', 'feeding', 'tube', 'had', 'been', 'removed', ',', 'accompanied', 'by', 'the', 'Rev', '.', 'Thaddeus', 'Malanowski', ',', 'a', 'Roman', 'Catholic', 'priest', 'who', 'visits', 'Mrs.', 'Schiavo', 'weekly', '.\n']"
1e883b2e-c850-41a0-a627-a12d951ac13c,"""This action in no way reduces our commitment to the North American market or changes our long-term plan for growth,"" said O'Neill, who is based in California.","This action in no way reduces our commitment to the North American market or changes our long-term plan for growth,""O'Neill said.","[26, 25, 29, 21]","[0, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 26, 25, 25, 25, 25, 25, 25, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 29, 26, 25, 25]","['``', 'This', 'action', 'in', 'no', 'way', 'reduces', 'our', 'commitment', 'to', 'the', 'North', 'American', 'market', 'or', 'changes', 'our', 'long-term', 'plan', 'for', 'growth', ',', ""''"", 'said', ""O'Neill"", ',', 'who', 'is', 'based', 'in', 'California', '.']","['This', 'action', 'in', 'no', 'way', 'reduces', 'our', 'commitment', 'to', 'the', 'North', 'American', 'market', 'or', 'changes', 'our', 'long-term', 'plan', 'for', 'growth', ',', ""''"", ""O'Neill"", 'said', '.\n']"
d56de2a5-142b-4479-8dc1-b2dcafe58be8,"Shares of McDonald's rose $1.83, or 8.3 percent, to close at the day's high of $23.89.",McDonald's shares rose $1.83 to close Friday at $23.89 on the New York Stock Exchange.,"[6, 11, 25, 25, 25, 29]","[11, 11, 11, 11, 0, 0, 0, 25, 25, 25, 25, 25, 0, 0, 0, 0, 6, 0, 25, 0, 0, 0, 0]","[11, 11, 11, 25, 25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Shares', 'of', 'McDonald', ""'s"", 'rose', '$', '1.83', ',', 'or', '8.3', 'percent', ',', 'to', 'close', 'at', 'the', 'day', ""'s"", 'high', 'of', '$', '23.89', '.']","['McDonald', ""'s"", 'shares', 'rose', '$', '1.83', 'to', 'close', 'Friday', 'at', '$', '23.89', 'on', 'the', 'New', 'York', 'Stock', 'Exchange', '.\n']"
19d9454e-f675-4ba0-bd51-d469b95f7af5,Blair took over the Labour Party when his predecessor John Smith died of a heart attack in 1994.,"Mr Blair became Labour leader in 1994 after the then leader, John Smith, died of a heart attack.","[6, 6, 11, 26, 29, 28]","[11, 28, 28, 28, 28, 28, 6, 6, 6, 29, 29, 29, 29, 29, 29, 29, 26, 26, 29]","[11, 11, 28, 28, 28, 26, 26, 6, 6, 6, 6, 0, 29, 29, 0, 29, 29, 29, 29, 29, 29]","['Blair', 'took', 'over', 'the', 'Labour', 'Party', 'when', 'his', 'predecessor', 'John', 'Smith', 'died', 'of', 'a', 'heart', 'attack', 'in', '1994', '.']","['Mr', 'Blair', 'became', 'Labour', 'leader', 'in', '1994', 'after', 'the', 'then', 'leader', ',', 'John', 'Smith', ',', 'died', 'of', 'a', 'heart', 'attack', '.\n']"
e4ec691e-7e9d-4bfe-ad6c-c81a9a9e7d6c,"Goldman is trying to sell the shares to institutional investors at $US13.15 each, said the traders, who received calls from the securities firm's sales force.","Goldman offered the shares for sale to institutional investors at $13.15 each, said the traders, who received calls from the securities firm's sales force.","[24, 25, 29]","[0, 24, 24, 24, 24, 24, 24, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 24, 24, 24, 24, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Goldman', 'is', 'trying', 'to', 'sell', 'the', 'shares', 'to', 'institutional', 'investors', 'at', '$', 'US13.15', 'each', ',', 'said', 'the', 'traders', ',', 'who', 'received', 'calls', 'from', 'the', 'securities', 'firm', ""'s"", 'sales', 'force', '.']","['Goldman', 'offered', 'the', 'shares', 'for', 'sale', 'to', 'institutional', 'investors', 'at', '$', '13.15', 'each', ',', 'said', 'the', 'traders', ',', 'who', 'received', 'calls', 'from', 'the', 'securities', 'firm', ""'s"", 'sales', 'force', '.\n']"
b8e0881c-d9e5-4067-b22b-d6c1622d3366,"The American decision provoked an angry reaction from the European Commission, which described the move as ""legally unwarranted, economically unfounded and politically unhelpful"".","The European Commission, the EU's powerful executive body, described the move as ""legally unwarranted, economically unfounded and politically unhelpful.""","[18, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 18, 18, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['The', 'American', 'decision', 'provoked', 'an', 'angry', 'reaction', 'from', 'the', 'European', 'Commission', ',', 'which', 'described', 'the', 'move', 'as', '``', 'legally', 'unwarranted', ',', 'economically', 'unfounded', 'and', 'politically', 'unhelpful', ""''"", '.']","['The', 'European', 'Commission', ',', 'the', 'EU', ""'s"", 'powerful', 'executive', 'body', ',', 'described', 'the', 'move', 'as', '``', 'legally', 'unwarranted', ',', 'economically', 'unfounded', 'and', 'politically', 'unhelpful', '.', ""''\n""]"
b84b9306-a9a2-4d89-8c70-a4245483165f,"Culturecom is confident it will make a significant impact on market share with this new development,"" Frank Cheung, chairman of Culturecom, said in a statement.","He added: ""Culturecom is confident it will make a significant impact on market share with this new development.""","[6, 6, 26, 25, 29, 21]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 6, 6, 6, 6, 6, 6, 6, 25, 25, 25, 29]","[6, 6, 26, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 29]","['Culturecom', 'is', 'confident', 'it', 'will', 'make', 'a', 'significant', 'impact', 'on', 'market', 'share', 'with', 'this', 'new', 'development', ',', ""''"", 'Frank', 'Cheung', ',', 'chairman', 'of', 'Culturecom', ',', 'said', 'in', 'a', 'statement', '.']","['He', 'added', ':', '``', 'Culturecom', 'is', 'confident', 'it', 'will', 'make', 'a', 'significant', 'impact', 'on', 'market', 'share', 'with', 'this', 'new', 'development', '.', ""''\n""]"
1d53a180-6f70-4e44-ab7a-8f370c80d349,Atlantic Coast will continue its operations as a Delta Connections carrier.,"It will continue its regional service for Delta Air Lines DAL.N , Atlantic Coast said.","[6, 6, 7, 25, 29, 28]","[6, 6, 25, 25, 25, 6, 29, 29, 29, 29, 29, 25]","[6, 29, 29, 29, 6, 6, 0, 7, 7, 7, 7, 0, 25, 25, 25, 29]","['Atlantic', 'Coast', 'will', 'continue', 'its', 'operations', 'as', 'a', 'Delta', 'Connections', 'carrier', '.']","['It', 'will', 'continue', 'its', 'regional', 'service', 'for', 'Delta', 'Air', 'Lines', 'DAL.N', ',', 'Atlantic', 'Coast', 'said', '.\n']"
4005b1d6-e358-49c7-be80-1dcb3cc80b12,An Associated Press report is included.,Material from the Associated Press supplemented this report.,"[6, 6, 11, 29]","[11, 11, 11, 11, 6, 6, 29]","[11, 11, 11, 11, 11, 6, 0, 0, 29]","['An', 'Associated', 'Press', 'report', 'is', 'included', '.']","['Material', 'from', 'the', 'Associated', 'Press', 'supplemented', 'this', 'report', '.\n']"
c7361ea4-0e70-4e45-8299-8c98cf87ff75,"A key to that effort was the company's introduction of a 10-year, 100,000-mile warranty, meant to reassure buyers that they could trust the Korean company.","Mr. O'Neill had a solution: a 10-year, 100,000-mile warranty, meant to reassure buyers that they could trust Hyundai.","[7, 31, 29]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 7, 7, 7, 29]","[31, 31, 31, 31, 31, 31, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 7, 29]","['A', 'key', 'to', 'that', 'effort', 'was', 'the', 'company', ""'s"", 'introduction', 'of', 'a', '10-year', ',', '100,000-mile', 'warranty', ',', 'meant', 'to', 'reassure', 'buyers', 'that', 'they', 'could', 'trust', 'the', 'Korean', 'company', '.']","['Mr.', ""O'Neill"", 'had', 'a', 'solution', ':', 'a', '10-year', ',', '100,000-mile', 'warranty', ',', 'meant', 'to', 'reassure', 'buyers', 'that', 'they', 'could', 'trust', 'Hyundai', '.\n']"
87ba96f5-3f1f-4621-8a5d-2e48a264a081,No pill is ever expected to replace earplugs and other mechanical ear protection.,Nobody is saying such a pill could replace earplugs and other mechanical ear protection.,"[29, 28]","[28, 28, 28, 28, 28, 28, 28, 28, 29, 29, 29, 29, 29, 29]","[28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 29, 29, 29, 29, 29]","['No', 'pill', 'is', 'ever', 'expected', 'to', 'replace', 'earplugs', 'and', 'other', 'mechanical', 'ear', 'protection', '.']","['Nobody', 'is', 'saying', 'such', 'a', 'pill', 'could', 'replace', 'earplugs', 'and', 'other', 'mechanical', 'ear', 'protection', '.\n']"
2301ef33-a9df-4893-8464-1bdc68a0237c,"Palestinian Prime Minister Mahmoud Abbas told Palestinian Satellite TV the helicopter strike was a ""terrorist attack.""","Palestinian Prime Minister Mahmoud Abbas denounced the helicopter strike as a ""criminal and terrorist"" Israeli attack.","[18, 25, 25, 25, 29, 21]","[25, 25, 25, 25, 25, 18, 25, 25, 25, 18, 18, 18, 18, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 18, 18, 18, 18, 18, 25, 18, 25, 25, 18, 18, 25, 25, 25]","['Palestinian', 'Prime', 'Minister', 'Mahmoud', 'Abbas', 'told', 'Palestinian', 'Satellite', 'TV', 'the', 'helicopter', 'strike', 'was', 'a', '``', 'terrorist', 'attack', '.', ""''""]","['Palestinian', 'Prime', 'Minister', 'Mahmoud', 'Abbas', 'denounced', 'the', 'helicopter', 'strike', 'as', 'a', '``', 'criminal', 'and', 'terrorist', ""''"", 'Israeli', 'attack', '.\n']"
0841351c-b74b-4ecc-b25e-5170c0c522a5,"The American troops, who also defend the mayor's compound, have been attacked on two separate occasions.","The American troops from 3-15 infantry, who also defend the compound of the Falluja mayor, have been attacked on two occasions.","[11, 25, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 11, 11, 11, 11, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[0, 0, 0, 25, 25, 25, 0, 0, 0, 0, 11, 11, 11, 11, 25, 11, 0, 0, 0, 0, 0, 0, 0, 0]","['The', 'American', 'troops', ',', 'who', 'also', 'defend', 'the', 'mayor', ""'s"", 'compound', ',', 'have', 'been', 'attacked', 'on', 'two', 'separate', 'occasions', '.']","['The', 'American', 'troops', 'from', '3-15', 'infantry', ',', 'who', 'also', 'defend', 'the', 'compound', 'of', 'the', 'Falluja', 'mayor', ',', 'have', 'been', 'attacked', 'on', 'two', 'occasions', '.\n']"
eee7b8e9-4158-4d9b-961f-279b18e5b72f,Half of the women were given a daily dose of the drug and half took a placebo.,Half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo.,"[6, 6, 6, 13, 13, 18, 29]","[29, 29, 29, 29, 18, 18, 29, 29, 18, 29, 29, 18, 18, 18, 18, 29, 29, 29]","[29, 29, 29, 18, 29, 29, 18, 29, 29, 18, 18, 18, 18, 18, 18, 18, 18, 18, 29, 29, 29]","['Half', 'of', 'the', 'women', 'were', 'given', 'a', 'daily', 'dose', 'of', 'the', 'drug', 'and', 'half', 'took', 'a', 'placebo', '.']","['Half', 'the', 'women', 'received', 'a', 'daily', 'tablet', 'of', 'the', 'combination', 'oestrogen', 'plus', 'progestin', 'while', 'the', 'rest', 'were', 'given', 'a', 'placebo', '.\n']"
812c8e5e-b931-4668-8f9e-de95f9d89a9a,"Woodley, 44, died of liver and kidney failure Sunday at a hospital in his native Shreveport, La., said his niece, Lucy Woodley.","Mr. Woodley died Sunday at age 44 of liver and kidney failure in his native Shreveport, La.","[11, 8, 26, 26, 25, 25, 29]","[11, 26, 26, 26, 0, 0, 0, 0, 0, 0, 26, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 25, 26, 26, 26, 26, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 25]","['Woodley', ',', '44', ',', 'died', 'of', 'liver', 'and', 'kidney', 'failure', 'Sunday', 'at', 'a', 'hospital', 'in', 'his', 'native', 'Shreveport', ',', 'La.', ',', 'said', 'his', 'niece', ',', 'Lucy', 'Woodley', '.']","['Mr.', 'Woodley', 'died', 'Sunday', 'at', 'age', '44', 'of', 'liver', 'and', 'kidney', 'failure', 'in', 'his', 'native', 'Shreveport', ',', 'La', '.\n']"
8a42e6a9-bd98-4468-ac7b-5419e3113075,"The first biotechnology treatment for asthma, the constriction of the airways that affects millions around the world, received approval from the US Food and Drug Administration yesterday.","The first biotechnology treatment for asthma, the constriction of the airways that affects millions of Americans, received approval from the U.S. Food and Drug Administration on Friday.","[4, 29, 30, 30]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 30, 30, 30, 29, 29, 29, 29, 29, 4, 29, 29, 29, 29, 30, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 30, 30, 29, 29, 29, 29, 29, 4, 29, 29, 29, 29, 30, 30, 29]","['The', 'first', 'biotechnology', 'treatment', 'for', 'asthma', ',', 'the', 'constriction', 'of', 'the', 'airways', 'that', 'affects', 'millions', 'around', 'the', 'world', ',', 'received', 'approval', 'from', 'the', 'US', 'Food', 'and', 'Drug', 'Administration', 'yesterday', '.']","['The', 'first', 'biotechnology', 'treatment', 'for', 'asthma', ',', 'the', 'constriction', 'of', 'the', 'airways', 'that', 'affects', 'millions', 'of', 'Americans', ',', 'received', 'approval', 'from', 'the', 'U.S.', 'Food', 'and', 'Drug', 'Administration', 'on', 'Friday', '.\n']"
9590f158-803e-43a1-b5d0-556289473bdf,"South Asia follows, with 1.1 millions youths infected — 62 percent of them female.","Of the 1.1 million infected in south Asia, 62% are female.","[4, 1, 24, 25, 29]","[24, 24, 24, 24, 24, 24, 24, 25, 24, 24, 24, 24, 24, 24, 24, 24]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 25]","['South', 'Asia', 'follows', ',', 'with', '1.1', 'millions', 'youths', 'infected', '—', '62', 'percent', 'of', 'them', 'female', '.']","['Of', 'the', '1.1', 'million', 'infected', 'in', 'south', 'Asia', ',', '62', '%', 'are', 'female', '.\n']"
7e5ee413-b5e4-46ab-8e5a-76642d1f5ea3,Tennessee officials are setting up relief services and mobile communications in Jackson after power was wiped out in the town.,The state is setting up relief services and mobile communications after power was wiped out in the town.,"[6, 25, 29]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Tennessee', 'officials', 'are', 'setting', 'up', 'relief', 'services', 'and', 'mobile', 'communications', 'in', 'Jackson', 'after', 'power', 'was', 'wiped', 'out', 'in', 'the', 'town', '.']","['The', 'state', 'is', 'setting', 'up', 'relief', 'services', 'and', 'mobile', 'communications', 'after', 'power', 'was', 'wiped', 'out', 'in', 'the', 'town', '.\n']"
9d3caacb-6f79-42e2-8c3c-aa32f4bf55f8,Southwest said it completed inspections of its entire fleet of 385 aircraft -- all 737s -- and found no additional items.,Southwest said it had already inspected its fleet of 385 aircraft and found no additional suspicious items.,"[1, 3, 25, 25, 25, 25, 29]","[25, 25, 25, 1, 3, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 1, 25, 3, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Southwest', 'said', 'it', 'completed', 'inspections', 'of', 'its', 'entire', 'fleet', 'of', '385', 'aircraft', '--', 'all', '737s', '--', 'and', 'found', 'no', 'additional', 'items', '.']","['Southwest', 'said', 'it', 'had', 'already', 'inspected', 'its', 'fleet', 'of', '385', 'aircraft', 'and', 'found', 'no', 'additional', 'suspicious', 'items', '.\n']"
559643b4-d8cf-473e-8682-54079fb1a1ed,"The head of the panel -- Tillie Fowler, a former US representative from Florida -- told present and past commanders that cadets don't trust them.","The head of the panel, former Rep. Tillie Fowler of Florida, told present and past commanders that cadets don't trust them.","[4, 6, 18, 29, 21]","[29, 29, 29, 29, 29, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 21, 21, 21, 21, 21, 21, 21, 21, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['The', 'head', 'of', 'the', 'panel', '--', 'Tillie', 'Fowler', ',', 'a', 'former', 'US', 'representative', 'from', 'Florida', '--', 'told', 'present', 'and', 'past', 'commanders', 'that', 'cadets', 'do', ""n't"", 'trust', 'them', '.']","['The', 'head', 'of', 'the', 'panel', ',', 'former', 'Rep.', 'Tillie', 'Fowler', 'of', 'Florida', ',', 'told', 'present', 'and', 'past', 'commanders', 'that', 'cadets', 'do', ""n't"", 'trust', 'them', '.\n']"
c35e144d-e414-4b8b-9778-3ef76175129d,"The center has a budget of $45 million, most of which will be spent on research and testing, Bridges said.","The safety center has a $45 million budget for its first year, much of which will be spent on tests and analyses.","[6, 6, 11, 25, 25, 25, 29]","[25, 25, 25, 11, 11, 11, 11, 11, 11, 25, 6, 25, 25, 25, 25, 25, 25, 6, 6, 6, 25, 25, 25, 25]","[0, 25, 0, 0, 11, 11, 11, 11, 11, 25, 25, 25, 25, 0, 6, 0, 0, 0, 0, 0, 0, 6, 6, 6, 0]","['The', 'center', 'has', 'a', 'budget', 'of', '$', '45', 'million', ',', 'most', 'of', 'which', 'will', 'be', 'spent', 'on', 'research', 'and', 'testing', ',', 'Bridges', 'said', '.']","['The', 'safety', 'center', 'has', 'a', '$', '45', 'million', 'budget', 'for', 'its', 'first', 'year', ',', 'much', 'of', 'which', 'will', 'be', 'spent', 'on', 'tests', 'and', 'analyses', '.\n']"
08bda615-3fc4-4ffb-b813-4c01d090f43b,"Also in the majority were Chief Justice William H. Rehnquist and Justices John Paul Stevens, Sandra Day O'Connor, Ruth Bader Ginsburg and Stephen G. Breyer.","Chief Justice William H. Rehnquist and Justices John Paul Stevens, Sandra Day OConnor, Ruth Bader Ginsburg and Stephen Breyer agreed with Souter.","[7, 7, 29, 28]","[28, 28, 28, 28, 28, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 7, 7, 7, 29, 29, 29, 29, 29, 7, 7, 7, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 7, 7, 7, 29, 29, 29, 29, 29, 7, 7, 28, 28, 28, 29]","['Also', 'in', 'the', 'majority', 'were', 'Chief', 'Justice', 'William', 'H.', 'Rehnquist', 'and', 'Justices', 'John', 'Paul', 'Stevens', ',', 'Sandra', 'Day', ""O'Connor"", ',', 'Ruth', 'Bader', 'Ginsburg', 'and', 'Stephen', 'G.', 'Breyer', '.']","['Chief', 'Justice', 'William', 'H.', 'Rehnquist', 'and', 'Justices', 'John', 'Paul', 'Stevens', ',', 'Sandra', 'Day', 'OConnor', ',', 'Ruth', 'Bader', 'Ginsburg', 'and', 'Stephen', 'Breyer', 'agreed', 'with', 'Souter', '.\n']"
4750fd6d-bcb5-4d1b-b36e-285938c1cf12,"Even her request, decades later, to attend her father's funeral on the island was denied.","Years later, Cuba refused permission for her to attend her father's funeral.","[6, 6, 6, 11, 14, 26, 25, 25, 29]","[25, 14, 14, 26, 26, 26, 26, 14, 14, 14, 14, 14, 14, 0, 0, 0, 14, 14, 0]","[26, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 25]","['Even', 'her', 'request', ',', 'decades', 'later', ',', 'to', 'attend', 'her', 'father', ""'s"", 'funeral', 'on', 'the', 'island', 'was', 'denied', '.']","['Years', 'later', ',', 'Cuba', 'refused', 'permission', 'for', 'her', 'to', 'attend', 'her', 'father', ""'s"", 'funeral', '.\n']"
a4caad04-7708-4471-bf6d-af776bc8a103,State Education Commissioner Kent King said Wednesday that the scores on the Missouri Assessment Program tests disappointed him.,Missouri Education Commissioner Kent King said he was disappointed by the scores.,"[7, 14, 24, 25, 25, 29]","[24, 24, 24, 24, 24, 24, 25, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]","[24, 25, 25, 25, 25, 25, 24, 24, 24, 24, 24, 24, 25]","['State', 'Education', 'Commissioner', 'Kent', 'King', 'said', 'Wednesday', 'that', 'the', 'scores', 'on', 'the', 'Missouri', 'Assessment', 'Program', 'tests', 'disappointed', 'him', '.']","['Missouri', 'Education', 'Commissioner', 'Kent', 'King', 'said', 'he', 'was', 'disappointed', 'by', 'the', 'scores', '.\n']"
928645df-be28-41d8-af40-fb955cce7c78,"Another soldier died and three were wounded when their vehicle hit a land mine or a piece of unexploded ordnance in Baghdad, a military statement said Tuesday.","Also Monday, one soldier died and three were wounded when their vehicle hit a land mine or a piece of unexploded ordnance in Baghdad.","[6, 25, 25, 29]","[6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Another', 'soldier', 'died', 'and', 'three', 'were', 'wounded', 'when', 'their', 'vehicle', 'hit', 'a', 'land', 'mine', 'or', 'a', 'piece', 'of', 'unexploded', 'ordnance', 'in', 'Baghdad', ',', 'a', 'military', 'statement', 'said', 'Tuesday', '.']","['Also', 'Monday', ',', 'one', 'soldier', 'died', 'and', 'three', 'were', 'wounded', 'when', 'their', 'vehicle', 'hit', 'a', 'land', 'mine', 'or', 'a', 'piece', 'of', 'unexploded', 'ordnance', 'in', 'Baghdad', '.\n']"
596286b0-7dd7-4a0c-ba04-714e1e20bb55,Gasps could be heard in the courtroom when the photo was displayed.,Gasps could be heard as the photo was projected onto the screen.,"[6, 6, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 6, 25]","[25, 25, 25, 25, 6, 25, 25, 25, 6, 25, 25, 25, 25]","['Gasps', 'could', 'be', 'heard', 'in', 'the', 'courtroom', 'when', 'the', 'photo', 'was', 'displayed', '.']","['Gasps', 'could', 'be', 'heard', 'as', 'the', 'photo', 'was', 'projected', 'onto', 'the', 'screen', '.\n']"
669e2f11-a780-4084-9ef8-f794cc8c5af8,"People with two copies of the mutated gene have double this risk, the researchers said.","The risk is doubled for people with two copies of the mutated gene, the researchers said.","[14, 29]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 29, 29, 29, 29, 29]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 29, 29, 29, 29, 29]","['People', 'with', 'two', 'copies', 'of', 'the', 'mutated', 'gene', 'have', 'double', 'this', 'risk', ',', 'the', 'researchers', 'said', '.']","['The', 'risk', 'is', 'doubled', 'for', 'people', 'with', 'two', 'copies', 'of', 'the', 'mutated', 'gene', ',', 'the', 'researchers', 'said', '.\n']"
