id,sentence,sentiment
fb4a1d37-0b2f-4c49-b08a-6b91932f0dda,Especially compared with the television series that inspired the movie .,2
b4504697-bd25-48c2-bfdd-bd14d5d9e5cd,"Shadyac shoots his film like an M. Night Shyamalan movie , and he frequently maintains the same snail 's pace ; he just forgot to add any genuine tension .",0
649b6ac7-c54d-463a-b411-0e4a95285da5,Mildly entertaining .,2
c073a3a2-dd05-4434-b271-6abee26dfea4,"Jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .",2
68d98f20-af91-4609-becb-16ad521691e5,A bore that tends to hammer home every one of its points .,1
e7077ac9-9803-443d-b53e-e3005c2f984c,"Sluggish , tonally uneven .",0
fb563c48-d776-481d-8dab-fda7534803d2,The Sweetest Thing is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance .,0
866d37b9-ef96-4a00-849b-ed369aa8af76,"Once one experiences Mr. Haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else .",0
658452a7-54f6-43df-8214-4f88320da697,"Right now , they 're merely signposts marking the slow , lingering death of imagination .",1
d67c5018-984d-45bc-8934-3da410e25d6d,"All of the elements are in place for a great film noir , but director George Hickenlooper 's approach to the material is too upbeat .",1
85e945ad-86be-47da-9af7-7deac5f071bb,It 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .,4
3b0a393f-b95b-4694-86b8-65cbd2b391a8,"What you get with Empire is a movie you 've seen many times before , repackaged as new material because there is a Latino in the lead .",0
3574080c-9f67-4bd5-bcb1-2491c93c2863,Morvern rocks .,4
7e752ffd-b9c3-41e0-8afe-79d67c82a36c,"Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic .",3
e758ccb8-db51-4e48-acb5-4d62500db925,"It 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary .",1
2735e18b-36f6-4743-8fc7-7f513dca3fd5,"It 's a familiar story , but one that is presented with great sympathy and intelligence .",3
a83f5fa3-af61-4723-960f-be840a2aca67,"Loud , chaotic and largely unfunny .",0
e0a2d183-ea24-49b2-90d9-9b226522b061,"It is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .",0
ca9aeca3-c20c-407d-b3ca-ffc0634b4d9c,Nothing plot-wise is worth e-mailing home about .,1
81a4da28-7ba9-46ba-ac8a-2184fa90e2af,Dawdles and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,1
0c16c2e0-2cda-410b-bc4c-b8ef5e8ef07c,-- but it makes for one of the most purely enjoyable and satisfying evenings at the movies I 've had in a while .,4
60fa8641-daa8-4326-9529-6b5c8f5fcf42,There is only so much baked cardboard I need to chew .,1
a1f76db0-f2d8-4e3c-950b-d69924ae9f66,The footage of the rappers at play and the prison interview with Suge Knight are just two of the elements that will grab you .,3
40f86671-44c2-473e-ac82-1101d40a0548,The film 's overall mood and focus is interesting but constantly unfulfilling .,2
0a99fcba-cc0f-4e83-a4ce-f349ebe79ca0,Is it a total success ?,2
01861bb9-b16c-4eff-a3b9-96e2fbb945ee,One of the worst movies of the year .,0
ff5b9964-e8e4-4b27-ac4f-6b4f775f5ee3,A beautiful paean to a time long past .,3
32ffe034-c8ab-4fa7-8bb0-a082f674601c,Could n't someone take Rob Schneider and have him switch bodies with a funny person ?,1
1599ea94-62f6-4a2f-943a-239844304f65,"If ever such a dependable concept was botched in execution , this is it .",0
59c1100d-b4d0-4242-95a9-5b89dfe8f43c,An ugly-duckling tale so hideously and clumsily told it feels accidental .,0
6e2b0f00-fcb1-46dc-8ef8-fb84cf4ae7c4,"Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth .",3
7a087e1a-9ef0-4872-9f0b-f6cb5c8e9fa3,"A film that will be best appreciated by those willing to endure its extremely languorous rhythms , Waiting for Happiness is ultimately thoughtful without having much dramatic impact .",3
54d48e29-659a-460b-ab89-f74b42dc28de,"For every articulate player , such as skateboarder Tony Hawk or BMX rider Mat Hoffman , are about a half dozen young Turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence .",1
b5b8ee23-df0b-4bdf-9d8f-e465a850bc4d,I have a confession to make : I did n't particularly like E.T. the first time I saw it as a young boy .,1
932c74b4-8369-4546-8226-6e38f31a7404,Denver should not get the first and last look at one of the most triumphant performances of Vanessa Redgrave 's career .,2
f75bfe7c-5411-4600-9f55-f05213aaf4e5,"The action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises .",1
69aaf54c-4bd5-4b3c-8378-f0e9fc5950b0,A tour de force of modern cinema .,3
c396dd64-b789-4209-99d2-453d506fdf43,"( A ) soulless , stupid sequel ...",0
b07ffcac-b603-415a-8770-071f50de3ad2,"Exactly what its title implies : lusty , boisterous and utterly charming .",3
f5c75c3d-b4f5-401c-9f56-e670fdeb4bbb,It 's lost the politics and the social observation and become just another situation romance about a couple of saps stuck in an inarticulate screenplay .,1
b8c65fe2-4de8-49c6-9d81-4789dac7fb34,Combine the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did n't Hollywood think of this sooner ?,3
a2ac61c6-9829-43a4-9822-b93046d4b954,"Like a pack of dynamite sticks , built for controversy .",1
e40959df-b808-45a2-a9a2-a5f5d1ef5be1,"Vera 's three actors -- Mollà , Gil and Bardem -- excel in insightful , empathetic performances .",4
1e157e9b-0b5a-497c-bcc2-bcffc34bcab4,"This is cruel , misanthropic stuff with only weak claims to surrealism and black comedy .",1
40f64ffe-77f0-4a69-9a86-932d49c80de8,"A rich tale of our times , very well told with an appropriate minimum of means .",3
c49bedcc-e211-4530-ade5-b9586c56bd05,Travels a fascinating arc from hope and euphoria to reality and disillusionment .,3
fd99f69a-3e27-428f-b64b-ff54bc8e9a09,"Lazy , miserable and smug .",0
b4ce3d7f-1b2b-41bc-8252-5d5bfa331e0e,You might not buy the ideas .,1
2a85e2ae-5076-45d5-b361-2e3799a4cc52,... a hokey piece of nonsense that tries too hard to be emotional .,0
22aa57c7-76c7-4031-a0c5-c9784d02b063,"Only a few minutes elapse before the daddy of all slashers arrives , still with the boiler suit and white mask , which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry .",2
93583714-c6f3-4397-a04b-49932243fd29,"... a low rate Annie featuring some kid who ca n't act , only echoes of Jordan , and weirdo actor Crispin Glover screwing things up old school .",1
07af2171-7814-4b53-8551-1de9b57e0869,"I 'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes .",2
63cd832a-7a24-45cb-b169-c87a360a647c,Represents something very close to the nadir of the thriller\/horror genre .,2
8a04319a-0e7a-42d8-8dcd-17a435ce4e27,The colorful Masseur wastes its time on mood rather than riding with the inherent absurdity of Ganesh 's rise up the social ladder .,1
13c24fb6-e678-41bf-9b6c-475c81d333e0,This riveting World War II moral suspense story deals with the shadow side of American culture : racial prejudice in its ugly and diverse forms .,1
3c8dcd86-4ed0-4f1f-b65b-48efb3be187c,The result is an ` action film ' mired in stasis .,1
5ca66ec1-fe1c-4351-b6cc-0fa6bd52c8dd,This is a very fine movie -- go see it .,4
49ef68a3-2439-427b-bef1-95bdcce59b21,Its gross-out gags and colorful set pieces ... are of course stultifyingly contrived and too stylized by half .,1
fb5ffb29-4702-4830-92e3-510010c6f3d0,"The period -- swinging London in the time of the mods and the rockers -- gets the once-over once again in Gangster No. 1 , but falls apart long before the end .",1
f4dd9fe4-6343-4ac3-bed3-4649d0584603,It 's bedeviled by labored writing and slack direction .,1
6a72a6f6-d5c3-4654-a1a1-b065938d2d54,How did it ever get made ?,0
1b9bfc57-5885-42ca-9807-409f15048c0e,"In addition to gluing you to the edge of your seat , Changing Lanes is also a film of freshness , imagination and insight .",4
db9f4e52-0e61-4e8c-b39d-5969c72a854f,Phoned-in business as usual .,1
843b5fd0-ccc1-4f28-afcc-4b7efadd9796,"The story is less vibrant , the jokes are a little lukewarm , but will anyone really care ?",2
39325776-c25a-4628-b85c-16d857f47fd6,The script is smart and dark - hallelujah for small favors .,3
b0f42d5e-e6b4-41b1-b0f0-65f425123620,The actresses find their own rhythm and protect each other from the script 's bad ideas and awkwardness .,3
8db09738-f4b4-4e6f-8faa-438b55b97bb8,"An overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .",3
045b3e24-2457-495d-99e6-1e3a25916d1d,"Like Kubrick , Soderbergh is n't afraid to try any genre and to do it his own way .",3
19b644e8-ae03-4c03-9a4b-e4fe6be64d35,Pair that with really poor comedic writing ... and you 've got a huge mess .,0
5e9899bb-3bed-41ab-8f14-b4b4a2eae851,Psychologically savvy .,3
13f8dba5-202f-4488-a835-24a84afa4877,"Kwan is a master of shadow , quietude , and room noise , and Lan Yu is a disarmingly lived-in movie .",3
b7e6be20-6fa8-4067-891d-b42ff4655f9f,Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a \*\* holes .,2
65538f3c-a65c-496c-88a1-1a67241e0fc5,Nicks and Steinberg match their own creations for pure venality -- that 's giving it the old college try .,1
af2d803f-720a-44e3-890c-753d336fb01d,"The two leads are almost good enough to camouflage the dopey plot , but so much naturalistic small talk , delivered in almost muffled exchanges , eventually has a lulling effect .",1
7ccd6285-f536-4ebe-a344-03f696960eb7,"Oh , and more entertaining , too .",3
c9e7da25-180d-47d5-a404-62d593208ace,"There 's no real reason to see it , and no real reason not to .",2
83f06b17-df6e-48a4-ad3c-36a62a689684,An undistinguished attempt to make a classic theater piece cinematic .,0
e46f2450-f4b6-4a3b-b705-6ffbe3a9e8de,"An acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it 's unlikely to inspire anything more than a visit to McDonald 's , let alone some savvy street activism .",1
36538730-8583-4491-9a03-ec14dc739d7d,Offers enough playful fun to entertain the preschool set while embracing a wholesome attitude .,4
d891ad26-ad9c-4ef0-9ff5-3e24c1d6cc28,"I 'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché .",0
8828422a-86a9-4453-9fa6-6211a9986782,"Henry Bean 's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect",3
da92bf4d-1111-47c2-bab7-fa9ab7a999d9,"If you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this Oscar-nominated documentary takes you there .",4
72c831f3-843d-41bf-8383-4188c97816dc,`` The Mothman Prophecies '' is a difficult film to shake from your conscience when night falls .,2
96bd4536-4a5e-460f-9e47-d65a675e84ee,"If any of them list this ` credit ' on their resumes in the future , that 'll be much funnier than anything in the film ...",1
f695f842-61ce-4c01-a541-0361a7bce673,What a pity ... that the material is so second-rate .,1
5933a355-f9a6-4de1-af7f-c59c00bc11c2,The gentle comic treatment of adolescent sturm und drang should please fans of Chris Fuhrman 's posthumously published cult novel .,3
4348b9b3-275e-4407-aeee-412ae41cc606,Does anyone much think the central story of Brendan Behan is that he was a bisexual sweetheart before he took to drink ?,2
d04e2e28-18ac-41df-a6f3-d63cfc2d9aa9,The powder blues and sun-splashed whites of Tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs .,3
0973999d-8fc9-4680-8f49-75ae25e89055,"Having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , Khouri then gets terrific performances from them all .",4
0ace7797-feb2-4672-94db-252ff05e9070,Every child 's story is what matters .,2
5a57f5b3-65a8-48da-9a3f-e3a1568eb244,It 's a very tasteful rock and roll movie .,3
c8149ccc-deb7-42ca-8695-6d561d2c99c7,Robinson 's web of suspense matches the page-turning frenzy that Clancy creates .,4
efcee5db-b97a-4b8d-8683-ae9c7e662ab4,"On the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality .",0
f169a689-ce9c-4dc9-9f41-8ca8af30b326,"Graphic sex may be what 's attracting audiences to Unfaithful , but gripping performances by Lane and Gere are what will keep them awake .",4
7c127b5e-e06f-4d2d-b997-f14d9beb1b8f,If only it had the story to match .,1
d398c015-711c-48a9-a03c-d0beeff42d21,"Sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor Hermocrates and Leontine pathetically compare notes about their budding amours .",1
b4235d74-b103-4cf6-9717-6c6c3a70e83a,It made me want to wrench my eyes out of my head and toss them at the screen .,1
cbe9a004-32fc-4c32-a016-e01ea00d5fec,"Eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some excellent work .",4
b3b42f5c-39e7-4d05-a255-82dc796ee74a,"Carrying this wafer-thin movie on his nimble shoulders , Chan wades through putrid writing , direction and timing with a smile that says , ` If I stay positive , maybe I can channel one of my greatest pictures , Drunken Master . '",1
bfadc939-6055-4c3f-b67e-b825ea013ef9,"Potty-mouthed enough for PG-13 , yet not as hilariously raunchy as South Park , this strangely schizo cartoon seems suited neither to kids or adults .",1
77ece6c6-d513-44fe-9343-a407e02d19af,`` One look at a girl in tight pants and big tits and you turn stupid ? '',1
f084f6e5-2c64-42b6-a235-28aac8c1ca33,"Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement .",3
28026e5f-8b73-4144-9e7d-6fa30f9c5f12,This deeply spiritual film taps into the meaning and consolation in afterlife communications .,3
d86f6e6c-6038-469e-928d-847db5dbf8ac,"Sheridan is painfully bad , a fourth-rate Jim Carrey who does n't understand the difference between dumb fun and just plain dumb .",0
8a9a3d45-d3b8-4964-920b-7c00732fa1ee,If this story must be told and retold -- and indeed it must -- then The Grey Zone is to be lauded for finding a new and ingenious angle .,2
fd2c177f-2794-4f13-a6c1-3390a065d5d8,"Altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece .",4
f3d5377f-ba2d-4cc7-b217-63e5ec4c4e48,A movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .,1
bc80b8c4-ead1-46ad-8842-e96fcc3f2dc8,"The climactic events are so well realized that you may forget all about the original conflict , just like the movie does",2
276133b7-4898-4b1d-a662-f10349cd1dc2,You could hate it for the same reason .,1
6f14dc55-39f3-4460-ac35-7e6bc95601a6,"A gorgeous , somnolent show that is splendidly mummified and thoroughly unsurprising .",2
8005e837-7f9f-45cb-ab70-22e8d8943b7d,It 's never a good sign when a film 's star spends the entirety of the film in a coma .,0
82a89d2d-ff06-42e3-a259-bbf789282855,"Seagal , who looks more like Danny Aiello these days , mumbles his way through the movie .",0
7268748f-b047-4cd6-927d-a1bef24e0776,"... strips Bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults .",3
b6ddb7e4-7ac1-46fa-8183-f0242ebb0f2a,"If ever a concept came handed down from the movie gods on a silver platter , this is it .",4
29721783-6614-4b7d-a09c-b0e4fa3f47ac,Set in a 1986 Harlem that does n't look much like anywhere in New York .,1
2c63bfe3-3109-4f64-92db-64468d345f80,"A shambles of a movie -- visually unattractive , unbearably loud and utterly silly ... its hilarity is completely unintentional .",1
ec713cb8-78b1-4166-b2c4-b2589aeff426,You can practically hear George Orwell turning over .,0
fc31c527-6aa2-4821-81ec-a3d682f5db64,It 's actually too sincere -- the crime movie equivalent of a chick flick .,2
d4871c2a-5e30-431a-8543-6ab532e4d27f,Promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish .,3
16b588ec-2064-4235-87b3-1c4cd103abc3,"... an otherwise intense , twist-and-turn thriller that certainly should n't hurt talented young Gaghan 's resume .",3
a103a556-887d-4c42-bd85-1560ddb5e11b,Beautifully crafted and cooly unsettling ... recreates the atmosphere of the crime expertly .,4
64a13fa1-9d10-4590-89c4-825b30241812,"A compelling , moving film that respects its audience and its source material .",4
cf9ef228-2bd3-4f4e-ba8a-2fe9c41284ae,The fact that it is n't very good is almost beside the point .,1
0a2210ce-01f2-4cd5-bd03-3bf135e7c4ef,Lan Yu seems altogether too slight to be called any kind of masterpiece .,1
c5b0e110-361a-418e-8d9a-6944c57aa951,Fun and nimble .,4
5889204b-fdde-4bae-8748-b54a74759bb0,"It may not be a huge cut of above the rest , but I enjoyed Barbershop .",3
58e00170-d1ff-4d6b-8bc7-b797176bdce7,"Pretty darn good , despite its smarty-pants aura .",3
d1b937bb-3c8c-48e4-9c40-a6ed360ff84e,"A dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise .",0
a8f0abd7-6b1c-41f5-aab4-7b2090c74a27,A giddy and provocative sexual romp that has something to say .,3
e573b8a0-1dee-4471-94cc-7abd47d43ae7,It 's likely that whatever you thought of the first production -- pro or con -- you 'll likely think of this one .,2
8f538e79-b291-4cd6-a1e9-858f04797d75,"With the exception of McCoist , the players do n't have a clue on the park .",1
54874f02-195e-4c4c-b9e9-970af56e709c,More likely to have you scratching your head than hiding under your seat .,1
79a2363f-9542-4a09-8704-8ad1a606f6ef,"It 's an exhilarating place to visit , this laboratory of laughter .",4
d76b8759-98cc-4600-b7d7-c523b4b59c4f,... a cinematic disaster so inadvertently sidesplitting it 's worth the price of admission for the ridicule factor alone .,1
12572fc4-f468-41bb-a0fa-d336672a1df8,Provides a satisfactory overview of the bizarre world of extreme athletes as several daredevils express their own views .,3
082fbc9f-60a0-4449-8d55-5249b3d4f064,"Yeah , these flicks are just that damn good .",4
bfd81b59-294e-4b0c-9064-cff3f7252c7e,It makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .,3
6f43f640-58b2-4616-b591-d9c9bc393eae,"As if Drop Dead Gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .",1
705b883b-a351-4768-9101-10c2934120ff,... the kind of entertainment that parents love to have their kids see .,4
34250d16-fa3b-4ec4-96b2-1ec489ec34b1,The scriptwriters are no less a menace to society than the film 's characters .,1
565ff245-cdc9-4199-93ca-a24b712f1e6c,"Instead of accurately accounting a terrible true story , the film 's more determined to become the next Texas Chainsaw Massacre .",1
1518ef53-b3d7-4805-b533-727b5b154993,"It 's surprisingly decent , particularly for a tenth installment in a series .",3
e32fa702-ebd7-42b8-a59a-65c35fafd66e,Qualities that were once amusing are becoming irritating .,1
7664dd14-5bb5-4652-a8ec-8df253c7ebca,Needs more impressionistic cinematography and exhilarating point-of-view shots and fewer slow-motion ` grandeur ' shots and quick-cut edits that often detract from the athleticism .,1
d9631448-002c-45d5-9efc-0fdf1440c806,One of the best movies of the year .,4
de11629b-9657-4340-8432-43ce1e8b4b93,A quiet family drama with a little bit of romance and a dose of darkness .,3
2fa64a0a-a5c8-4f43-85c7-8a2530c2f573,Does an impressive job of relating the complicated history of the war and of filling in the background .,3
46bd049d-f42d-42b8-b484-be126b2f281d,"Memorable for a peculiar malaise that renders its tension flaccid and , by extension , its surprises limp and its resolutions ritual .",1
2eba148c-e8ce-4532-b898-705fad22defa,"I did n't laugh at the ongoing efforts of Cube , and his skinny buddy Mike Epps , to make like Laurel and Hardy 'n the hood .",1
9723f267-4f57-4881-ae5c-b1b8fc6f3260,The characters are interesting and often very creatively constructed from figure to backstory .,4
53d37254-22e7-4806-b1c5-2cd749ff93df,"If you 're not , you 'll still have a good time . ''",3
4bfb064c-c7ee-4e88-ad7f-eae1a17f1eff,"Methodical , measured , and gently tedious in its comedy , Secret Ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",4
0eff38bf-0d37-4f88-ab55-1c1464c678b2,Just too silly and sophomoric to ensnare its target audience .,1
a2ca212c-45eb-4a7a-9327-101cebc3e27f,Skip this turd and pick your nose instead because you 're sure to get more out of the latter experience .,0
1af5186b-c419-4d48-be2e-44764cca3138,"I 've had more interesting -- and , dare I say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .",1
d555cb4b-5f9c-48c2-9a66-2972114cfa3e,"Intended to be a comedy about relationships , this wretched work falls flat in just about every conceivable area .",1
8f4df6c9-5f4e-4869-a17a-09a7adfd5f02,"A grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .",3
7c1e17f0-7337-46cf-b839-214e7a0dd4a0,The movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .,2
55951670-83b0-40fb-bb65-8ef24eb88824,"Christians sensitive to a reductionist view of their Lord as a luv-spreading Dr. Feelgood or omnipotent slacker will feel vastly more affronted than secularists , who might even praise God for delivering such an instant camp classic .",3
40b552b0-b508-4339-89ec-a98e47ec0efd,An unclassifiably awful study in self - and audience-abuse .,0
1c87f0e8-5b3e-45d1-ba8d-a8d7af3bcf27,`` Birthday Girl '' is an actor 's movie first and foremost .,3
0d54c69f-ab05-4a89-b13f-947d3e5c19e3,"As is often the case with ambitious , eager first-time filmmakers , Mr. Murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold .",1
d70b1dbf-4c4b-456d-a1ec-5556d24f0d60,"Before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , Steven Shainberg 's adaptation of Mary Gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience .",3
1576ead1-3a6f-4578-ad95-8bfd19454eca,"In painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the Marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .",3
c1b70234-764a-4e87-bd37-4d8b424a6f17,A piquant meditation on the things that prevent people from reaching happiness .,2
5b606284-5c48-4a81-a8de-25f24671d460,I 'd rather watch a rerun of The Powerpuff Girls,0
f418978c-a634-4855-8c61-a992dd61e2db,The casting of Raymond J. Barry as the ` assassin ' greatly enhances the quality of Neil Burger 's impressive fake documentary .,3
34e8ee78-f3c2-4786-8621-3fdff91db59c,"As an introduction to the man 's theories and influence , Derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable .",3
f8eb13c8-f93e-4f98-8a90-b39876f8c944,"Involving at times , but lapses quite casually into the absurd .",1
0ecabb02-9e30-4835-be56-276e1caf2201,Long on twinkly-eyed close-ups and short on shame .,1
c12db20c-8592-4aa1-9a53-658e8e2f5448,"In its best moments , resembles a bad high school production of Grease , without benefit of song .",0
2b65ccfa-da98-4de2-97dc-d52ecd87d5da,"An unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",3
effa3cda-a565-4674-8607-3e23b3ce451f,"It turns out to be a cut above the norm , thanks to some clever writing and sprightly acting .",4
1269d773-12f1-4aa9-9d3f-aca485995cb6,"A gorgeous , witty , seductive movie .",3
da85222f-ec06-4c39-a4f3-9fbcbdf662be,"A wishy-washy melodramatic movie that shows us plenty of sturm und drung , but explains its characters ' decisions only unsatisfactorily .",0
cb0b591c-47b5-4c84-9ca7-a82885a5b11e,Handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .,2
022d2c7b-361f-42b7-a05d-420045656817,"An unpredictable blend of gal-pal smart talk , romantic comedy and dark tragedy that bites off considerably more than writer\/director John McKay can swallow .",2
bb47919d-5919-4110-8937-179f88a967b5,It has plenty of laughs .,3
e27cec4f-04a6-47d8-8070-89a48bc43512,Many a parent and their teen ( or preteen ) kid could bond while watching A Walk To Remember .,4
cc6aed3f-4f4c-4c57-b10a-b304fa85d197,"This movie is so bad , that it 's almost worth seeing because it 's so bad .",1
d87e48a6-a163-44a1-9807-259216dee6d3,"Melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold .",4
deabfa66-4541-40f8-8237-40d6b17b2652,"After a while , Hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial .",1
960618e9-2b12-4514-b8d5-9bf78c1e7181,What sets Ms. Birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,3
f1cf7211-ef24-458a-b6a9-13c76158c4e4,"It 's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .",4
603159a9-c57f-47a9-8bf5-0d5aed879d13,Mr. Wedge and Mr. Saldanha handle the mix of verbal jokes and slapstick well .,3
01457125-7e48-40a9-b60f-58431fd422a7,It 's that rare family movie -- genuine and sweet without relying on animation or dumb humor .,4
4bc09be2-989e-454f-8848-f628d5e8d29a,... tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry .,2
7ef439b9-f9f3-4ebf-a8f0-395f0c0682cf,A battle between bug-eye theatre and dead-eye matinee .,1
d5335a74-ce03-4bb3-93b6-44e80ab65635,"The leaping story line , shaped by director Peter Kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .",3
04ac2e9b-ee87-47ea-a568-3d425cc4c5da,The screenplay flounders under the weight of too many story lines .,1
301ce754-a232-4771-acdc-78ed71c0722b,"The fact is that the screen is most alive when it seems most likely that Broomfield 's interviewees , or even himself , will not be for much longer .",3
ba64168e-ad53-420f-a8c1-f7dcd3c68a54,"I liked About Schmidt a lot , but I have a feeling that I would have liked it much more if Harry & Tonto never existed .",3
5d64ee7f-9d1f-4df4-b2f2-3e4b9fac18fa,"Supposedly , Pokemon ca n't be killed , but Pokemon 4Ever practically assures that the pocket monster movie franchise is nearly ready to keel over .",1
163c437c-e55e-4cfd-b40b-b68dabb70715,A brutal and funny work .,4
01faf757-17aa-4888-b159-10015cc7e5ba,Just send it to Cranky .,1
e59b81f7-bef3-48cd-85b5-a89b67f83038,This is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer .,0
d89befa3-7a0d-4c1e-aa16-85c134656c6a,"Some Body often looks like an episode of the TV show Blind Date , only less technically proficient and without the pop-up comments .",1
cce81744-6e5f-4107-819a-d3d2e64ef65d,Sexy and romantic .,4
090a3ed3-d5e6-4458-821b-85e1b26ba2b3,than ` Magnifique ' .,2
76de4de9-2ad3-4df7-b87d-86f60ec7f3e4,Jaglom offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar .,1
ed677e6c-f997-48e3-bdd7-a45ef5c0cee5,As we have come to learn -- as many times as we have fingers to count on -- Jason is a killer who does n't know the meaning of the word ` quit . ',2
25b210a4-ef18-4b7a-a10e-ff85993cad79,A compendium of Solondz 's own worst instincts in under 90 minutes .,1
292ad961-990e-451f-8eb5-d2fe39e57fb0,"Despite all the closed-door hanky-panky , the film is essentially juiceless .",0
81a33d75-d176-46c9-bfed-0f36734447ff,It 's a sight to behold .,2
23d93163-05f1-46de-8da5-59d3f91f4b9f,"What remains is a variant of the nincompoop Benigni persona , here a more annoying , though less angry version of the irresponsible Sandlerian manchild , undercut by the voice of the star of Road Trip .",0
d2547c79-ef53-4bed-ae55-208377f8da8c,"The acting , for the most part , is terrific , although the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans .",3
f0e42e89-8b46-4ed7-a7bd-de34fccd3533,"Ryan Gosling is , in a word , brilliant as the conflicted Daniel .",4
1b2958c5-a30b-4ba7-992f-cdab4b164677,"... perhaps the heaviest , most joyless movie ever made about giant dragons taking over the world .",1
694ac7d8-e6b8-4aa0-bd09-07b9bfc5b001,"... an airless , prepackaged Julia Roberts wannabe that stinks so badly of hard-sell image-mongering you 'll wonder if Lopez 's publicist should share screenwriting credit .",0
6535c561-ce2b-411b-8abc-c5afc12ec99d,"The story , once it gets rolling , is nothing short of a great one .",4
8bde47ae-1ad4-47c2-8bf8-88ecc6caa877,The hot topics of the plot are relegated to the background -- a welcome step forward from the Sally Jesse Raphael atmosphere of films like Philadelphia and American Beauty .,3
d9867f1a-0cfc-46a6-833a-85da995f9c7a,"Like a comedian who starts off promisingly but then proceeds to flop , Comedian runs out of steam after a half hour .",1
de578077-377f-4069-8b76-a551d11f712c,"Watching this film , what we feel is n't mainly suspense or excitement .",1
